tx_id,fee,weight,parents 
1a76d4b5df944854fb29b90e77be6d457398e604fad923223f44f6624ec6e3e4,855,1132,3a260b1277494d5b0e0a9ca77754d85972e8e48cedea28991b97fd9f2d0ca8ff
9abf92007dfca46820c4d7dd9fc8ba11671a372e635731770a27ee6110408bb9,855,1132,371bf037c69bb0028cbedf643c4cd9b7ca7c8d7bcc6dd2505a89694c9af7d7a3
65130811ea60cc66aa7328301c12ef9d147032aa09a9c7e2acfcb5003cb92dc7,855,1136,12bafbdf72ee2e368c158269b678fca2a040a05fef5763d4e8ffa434b2ee1e5c
48dd217a81d23ef1bd77d014bf6932de2290ed60507a401697749b5a0eec7fe8,342,1132,1cb0ba2db29b436667844c88560cb46289e3aee2a766ba088ead62b8beb2e425
e095bb961bab9e4125bb003d2f72a463204b48d02ab39ec45d2bf3b788f1c1d9,342,1136,7acadc8209b0133c20a6c758688a77bede852be15f20704eb3f55e72744c1441
b6147efd84a396dc2eefbf14c5d2f8d8f9b147098a32e38d80111db5268acbb6,342,1136,6b945c271a48df2a9186ea74f89fbc6d077083d49117778869981a2ec00d9473
aaae3fcdc0957f5a5dce86dc25701a4e9df030d79e155d9d1a25e22753393d88,1499,1136,b0dbff93adb256f9e35c10029eb16880251a4cc302a672a7bd9ce80b7673f9af
19ed21873c7459a631d3a3f203a7fb907c3d426020b32367663cc07bd560a965,342,1136,225d8b4b381105b7b13969b8b225a865173aae89c83ca6436714a64dfe18832b
15269ca9fcf71019de13d18b76cc2658095e451ab6c9b2850af2751e808dc215,310,1136,abc29817d91239e397e758f4909c3d873da05102eb7786485f1f003685f78ffe
845d65bf00404394682524a242ae92187a960c113f8a93a4b9e187e71067f4b0,286,1136,0b56098024236dde66af57df9ee019817c85dbcbe6cf58bcb61c1aeccacf9e98
bd6cbee3c9673d77a7ad6ded5a95e99bbf923d9a9b72faedbfbe8f45b19bf4b4,678,764,
5f4666347e8a14a2bce6e8c7cde2dd086ce7588ec537341d1de965b00350456f,603,764,
4793ad39276f98a03234c559e3e23d4560f93ae72f3f7fd83f078f040546a0df,303,1132,
50d949aaf11386f7f073ead1dbd7c39d9604e3c993738a8dcbbd7ea33a8862cf,303,1132,
022bcb7ad58d0936d2e9fdbbeae64edb6562c52398a329058ebca5d2f3eed951,303,1132,
31d5ef5ed0a041eb57934c588378b390c2cc0dd54fa52c48762d16478ad5894b,303,1132,
c259bed16ea5536d114963b2a5e8b57688ed3c7205da6d0bc694020134cea5fa,303,1136,
e626fad2bc3f4d338cd1c58b4955c1a4b43477e9bf92e4daddd21a43fcbeb76c,303,1136,
a7ebace7ff9fc63e1d6defadde0b96ddeda00b3f54a3349ddbc3cd9850825b18,303,1136,
bfc3f7c77a4c50455ee8163185687883547fcd97d227d00f0d624b21842072a5,1140,1132,dca6744193c84c371f926541190c1ff2168c5b02b07f1cbf50e989e78b5e50c4
6c6d9f56c5d3460c7b3fa459ecc2c53da262af05c538470f76fe597dc21ca307,584,1132,
490c96143268bba0dfe2734ef5ad812f769e599e710fe15d7233a53242570a43,307,1132,11dfa78795d690feef9079e124877e4ce60d95552ac3d6f1aa3e11adb595b8be
b3914dd5c4438fafb3a7d43ca7ac35b95ba5a955b0d469713aa3062ab209e12a,307,1132,ba43aa42ed1a1bea2ab7d0589cfcde144bfa6bf2d3b67c53852ffae8607516e3
89a94b0426c397808d97d917ffbc804a457346ce318202e26af80bff1fb33411,307,1136,02c8fc269a79eb7eb08adc041989e0504e3f91471d9b62a1708479e9746ca554
b6bd70f0620b6cca4c699f86fe35c37ab33e95154e5c8eb17f788ee378731238,912,1152,265d9fb70f753bf58316aab96021d30e0447383fc6c70866bc0098f6af601aa6;51fbf46c5e5928fe5a8343e4ad891e1f0f976257fa360b3d25fcfc78c8fe629e;7c8db1aeddff962a8e8f1a7cdef1de5a1b38ffbe16097c7bfd2834b9d505bc0a
ba52b16c416c993c719eb9746501c965c62b7a49484abd0499ecc2b3e840dcf1,307,1132,8abf5f17a46225840be856c4c9c5f370b0484371bf2aa9e454c39d384b12feb8
35d11e72803e5fc5dac810db56ff7eb05ce402eff3418794682a25c2bbb9f398,307,1136,ade9f47a8adadaa4008cf190a811a8ab415b1cccbaade03f720f98ca94625c09
6b39e3b6964e45763e211cea85608cb6b4aae34c92168a1335baeaff32d55a36,307,1136,a804a3a70c795740b35e40980ad74272ae58cb3f3b21a831353a241199feef7a
9927b54deea7957dbd58f972425ada335837e3757a85848448e5b5fa138c9bb3,307,1132,4d7cd0a299c5216270131b6bbf8c9837d9969d6d72159214f782fbdbc9e44b59
7a81147411dd0c603beb4dd1fb1dea114f658bbb4ce85a7cd04803a0690ac627,307,1132,589834a57bfaa656543c8f6651cb9097798c6da1839f85164a1a09da67d95fb0
27c1cfbc2f28699619191881e3e4eb564775566c4233585c8f7ab139d8fea71a,286,1136,c1a9bc9cdc3ccb5b724c37796dceaae994f15cf16eb9f796a59be55f237a8013
83396e34105a766e1f49523685e4ea8caadb6d1e7b778575fea36892ec2a3ba5,307,1136,962d477454b335bb6c23cae2b7fbdcc19a29592b19fd0e797ed9953dccbf3c00
761087fc0c35b04f352f88f463329c266fd6bb41f6219a2316d1bf38065d5a1f,286,1136,e61fe788b8519033682f5471c03859935af1c9e30694c9435abef69aaccf113d
193e186059e932256a85491e5429750bec82f99a554ec2f70c2b7a450205a6b4,1175,1356,6872db5dfe823e8050e74ef103ef20ff75216bd23d9e67fcb3e2b6a2c78d8a98
c724b432267631cb52c413ec1979923594e2b23f3f85172e8e1dae66def33e1c,678,768,
115d683c09fde28576f8b4fa1d34793b47733811891fc72bf3f91d8ede0293bc,573,900,
878f6b6591edf0604a516ce025fbf9431cbd8b19a5573fbab74acad0198bb672,4750,760,
cf0696e6d0281afea053b5dadf5263334dbe20a327b9872a26b037e016c2cb18,303,1132,
4099181fa1d0eb144c720c81f94e4fc5b2ba95018b15bef89192b4ffc6779c80,307,1132,b92df7ac1dc717c63c0b749eafb41dc4b854ad5348245aff03cf558ecff3ded8
38ab412e22ebee24ea574f10a07a2df612d376230dc581f58e13e76df1f42f41,307,1132,8229d32066fb173d89808b42e2ec3a4646c9b2775d0400befa899ddf3d8e80e4
881db020d59953f99a08492f415f0532ee3e6124a56475c4ad6a170d7cc08f4a,307,1136,863e53731a13cad38a6b36a110e88b6f6ca8bd25a79e86d4c5a02895f3bbdbbc
56b2f9d14c11d9e7f51888b42b5ba135a82d7af5c1c755d5e02c812d5af12f62,648,856,
34b539d008f605add62f53a80f2c251bd6c0e751bf7792cb0746bf41f0009796,678,756,
f46de35ea05b0f96dcd059b864b9dfebe92d5696bf22be7cd1209d4b584d2fce,307,1132,d3b39fe1dfeef57c8d34dc199952f1cb950e3d3017f5c780b109d69ba235d348
bb007bd1a16336e7d72745c0fcb2ac78bf6eb300d1d95954a391c03c27eb732e,307,1132,a30d985816220eb0d61aa8b0f02a9ad9d716df9e9aeac13457bd87a0e805f11d
5d2280a966c1acb1650a9955b68e41c3697063da2897fa7df131b50a0721e9be,307,1136,d91b47beee2f1b9df332ccd9ad65ec5f27ad87206e4d80046bde3c4971a5f9c4
143daa14b756494a9c4b10208008aac97ae0b427344c3a0eee003862af7b5c7e,307,1136,ca6cb3ca778512824cceccda8ac0d2e700a3c4d1c859bef751bd9f20231ff035
be754c799997047689ec37ad45e51be907df92c4f44a22da0f711fea57d2a41f,307,1132,8a2e154d7f46a94ab678a20755ed4cd79246b7e328460dd97beed66832d91cd0
e66dcfd91003cd044e56d803cbd22823d43d78a7b35bf7b8aba2cc36630081f6,855,1132,38146bf5484dd9ae9a8033440020e1c22232c7fded03803afcd246c2dd084241
5ba02d080e4d3dff8c3a83afd54ebcd23bc9561814bf1e6f05020aca1784dce1,372,664,
4ecc8dae90aeb03a8ada33e0d21b949c3f729724cd967329c77062bb9db239a6,646,672,68a9c69acaf309ca01401bdd40b4da4cee7625290cbbbec685a84fd096121793
86b813de9df43f740de0583ff5c631a33396755a13cacfca650249160fae77d3,310,1132,720bcf7a100f45fed06e3395c93ff173f6956657513e7c921b8d2404bc957976
54bf95bfe9e9bd4fbd9bb87cce6f1d959f86e134759972dc0bbac95f03ffcf9e,310,1132,f3475c24a08d2ac94b641ecb36315635c32c898a84af1a2c056abd2467d1c8a1
6830a38c848dfe5a694f1395d26bf45ec6c6f7ef563608792ba71a3f4ea70a5b,310,1132,585e9de11d0da500fccfce966cd1b17e4fe4b0d88e5fe08f4191938c68cce07e
f3d1affe4eafe47fa021bb4dc2a648914d6c4459aeb396c7e6896d420da312fd,310,1136,4ac6a6b07f0579c2f2233dad29ac2c64078fa66e46575f68c4bdcb4c668e9e8b
c24b9218ea4fa2a42ad7b017245ff0618a9df2c20151c3ee802971fa5ae08bec,310,1136,320f11377e100df046fe9d9c8263f8855bf9aa72b82d012bb6d2bae211bf31b5
100a6a3fb85cb11776bbb2083f753b914bc88674acee63510c12760478378db9,310,1136,3b077beeef9d8b784baed5d81ab9f6f93f3a267fc7a3d8078d9adbccd860ecc0
fb440a156d216751749ad195cc05eea45383b52d313eec78fe0e593e7078f29b,310,1136,84537ce7017f54af3db605e597b62c723508948c5a7b25ebbe00b532a8d8e8d2
0645e804ad3f6734c4a3f1e5d3667c215bc70a3b90fd4d1ddac86936265f2388,308,1132,66d275e5b3335a2e61621e14507c60f49021ff3cac0a6524885a95dba6a3efd1
24064726af21fde49c24e7dd009699c1d010841c8d35bf5477fc2804c38c01e6,308,1136,cf34d3cf0bfd05a65a0e26b83fa848feb5620eaa7869e524a4168baf1593a754
6d31e574e2f72b0f068e41e1dad0c32244586be138720d1de7aaba0a9174fe58,308,1136,a4ec697718a71ba0dc5e9bd3aac5f45d60b26d331cea0eb2aa6e6f78187c8306
a5deefc5e4f5b9cb94bf90f6b66159ebb3e7d8b5693121f33c06e128c4f4a915,286,1136,58d8977035252afd55497803d6cd43a11125ba8b0f3bb8900210325841780c22
b147d63709f2c33fb20d4c6277ed14d0fc8c2546af76b31f578f85bfa0c00a41,1499,1136,5c695def3517f73b358794022bced74bd6dce3a1ee5c7f7fa3d929d70f33da67
ca7e855768e057b3b656e74c38e24491c788e5ba7f21843c23c36fdd5c31186d,855,1132,8deb06289fbd3b1ce1d276dff12300ab064ffe4bf777455ee734a06bc237183c
ed8dce048bb1914c1ff57b56c05ad5f6175e3ff71f48db96ba9480f2cc03c4f3,342,1132,756c9066c68e7f46f6a9dd55bae716941d5107b575d8a69dfce3139bccf71098
39d50ee5570e31b54d27be14502a59cd89d5db10cfbc797e37a74632f44d1aef,310,1136,01b480843085dc509efeba58a96e0af401983e280a955346b54e577ebd84a148
e0ef990fc87df77d8d0720bdfe5a20cf9657d6cc6cf7e7d76d4514603881a9fa,342,1136,cb09f03fd9191a800f204874f93413c55b62e2fc736f4aee72910f74260b4adb
420f895512564a254a6a2cb3159b9e56607f1bcabe6ad0845a7652f61b2d43bf,342,1136,1da0ae395a2af4d99c2a3901a9c03253d76dffe379cd2d6b87226ddc71237aa6
41227a0eaabefd59543c93a0563089403fec3db73804ea70d87af53eb469ca42,286,1132,8770106acdaad4fc0ff6c6144e1305bf3154c4cdc8e01d4d7f035f66ed02a2e9
fe032fb06c907dab3dd07636ebc906eb0eeb8b4d228dc9660eb6a7cdef93910c,286,1132,1cf0683c40e756122a8377585b1441474ce533065a29c6c5ed3a0525f6998423
31d500a429cfd03b94a9af9d7981cb88ca371b93ef3c318e6b75e4a32e730a34,573,760,
9121349cb4a48ac5e400b185ed849d2e5cbfdbcbcfbfc7579c8408564b4ea6e0,1140,1136,9752d79042d440492ce5a57227572c6e2ce7fb214b8696af993852167a57cd50
4404dab68db2ff12566b468170f54ef7ad5636e85b5b3bcb36d771ee2a3c85a8,1140,1136,bfc3f7c77a4c50455ee8163185687883547fcd97d227d00f0d624b21842072a5
1c8ca2292a77223b99e048d42b0263e887d8a1919d0e9962292a1402781e2d8b,342,1132,01970dd321d9e0ee985ad4057957f932c8ad7fbe176f4c4911cfaea12cd42cc5
732626ef167d3346efa034d47142f447aaf7bc0c5e7c1c4a72f8140b645ac872,312,1132,51f12d042ef5fb380c9033384643590dbbf86803a69ae7194e90863e785ee29a
91168223d7eab4087637c1cf304860d686760843f8f39c0fac3bcda701801868,310,1136,490c96143268bba0dfe2734ef5ad812f769e599e710fe15d7233a53242570a43
6eb923c4860ae04e893ca3c420a3c6ba2adab6882d061c52b500484419b92200,342,1136,e567ee33ae490e477d0f19eefd80279958b911097c294e572edf93a5c5326f7a
0465c3fec0e7045832dc08580a5b89ab294578e4b79f364bf22c371608776803,855,1136,9abf92007dfca46820c4d7dd9fc8ba11671a372e635731770a27ee6110408bb9
a10285cc848d7529e76a05f6bb2ee459c6e2bef2d574450febd561c994734693,342,1132,e0ef990fc87df77d8d0720bdfe5a20cf9657d6cc6cf7e7d76d4514603881a9fa
b6fcf3b8555fd19570a1499f3243352b0e26bc7ae014c84fc4cd8949a8c00d5b,5562,7388,
038a0c0877b830bcbd7c6cb6b578f15425e5104695a339d934131845aafa6089,310,1136,8641a508c8ff74cd499a4183c75c15b51a7c768fb9cdc57ca5a35871b3462b2d
1ae852876b9b37b2a4310a106eb486528661f3016cd5d6eadcf178eee6b0310f,1140,1132,0cc749008354e2d50ffd560b598b7a5996dc285e69f380c17c22b099c56a1a7a
c0fcbec67d482c68cf8225793e01460316b900155881dc062d5ba747af297611,310,1132,89a94b0426c397808d97d917ffbc804a457346ce318202e26af80bff1fb33411
cd66e73025d3a412893bf3d5f0a43b78df5630c0471839b6c281f41f6e72179d,310,1136,64b56a6f6f6eaba8e93a30434e89393429ceb8a3914aefa763f6200bae6e99bc
851d4c8321864d02df5148de017c8e26808e6be9fa9fab0ee2aae4fa5cfcc531,676,900,
fe89fe99c5120cb48ec85d407c77b053f3beee4623f22914e8971d9a983685fb,573,900,
d0670e72dc16ec4a0e3acd911ebe1b9711e835769ad3fbe6b1d911ceec9976c8,310,1136,56936c214799274202560c000de3d9d4fab29b157f34d8aeade2af5d3d85dfe7
2b8c113536c86db97d8b32d5768578776ddcc6eed9fc787bc24cc348a861fbd5,312,1132,33313ef33b451190bc43fd4699e0ccd53950b4acac8125c75aca0b77a71aa2a7
9f86fbba54b6d40e8701987c9a4cdad2e208d14107740029e99665ba39c7a5e3,310,1132,b3914dd5c4438fafb3a7d43ca7ac35b95ba5a955b0d469713aa3062ab209e12a
1dad1a226c98a1d29d2952cb92947efb5f8cf297da768fd8281807a27c12be80,310,1136,9ba3f36e043c088beded9763f74e2469a5937d7488a1ebf2ffeaa2ed67348867
9f7fa4ba3d9ad70befd694478ef790a9b8f16e2b565c2739702424cb2ed5874f,310,1136,db3a2355ab0ad605012c1a777fd5fc9bfaa022767b664408e4d84710b35a5168
0e77138b415f4c5b7fab746915dd14c4e4cd4f77d1c2e15ddfeb7a3ff15d445e,312,1132,f19b882b7c84f3f8f43e1a90ef2e3e92c1a62984a7a9a8e7d73b2ffb315132d0
aa11b13fb906eacd19264d5996f2cd475a584e5ab00fef941d7dd5970b18f0b1,312,1136,0dabaaa0a65b5cb92842f39a6d6f51c5ce736a44e8465827048fb6db5cdcad10
5d9a190eeba27cb223c083f3a1393016af7e11ea8089f6ec59bf5158252d4016,286,1132,695ecce0e6b2c31e6a58ef2880fc69b28d803394a981c6ef5e9a5cc441388465
18d7eb9de48a4f7587f91747e3a0552eb7b72ef2bad700168d4d16213e81d035,286,1136,cf41b4dcbf2a09999f439f2ba960855ef8eb6bece9121a9ea8769933236d84ea
d4eb6e0ccacf5a11a4942d03966c199e54df1fba1d844686a061b457798bde21,310,1132,35d11e72803e5fc5dac810db56ff7eb05ce402eff3418794682a25c2bbb9f398
12be8996a18c39088f3ce672c33f063bf2dc0b89a5a4b1fdeab08ea647681a64,573,768,
d9b9f788484329e6538628dae661099cf57553f72442ae0ae333fa932235cc82,573,904,
719923e7bfb83cdf6daa6f93588952592c57065611850dc0a4b1aca53e4d068b,500,896,
07d1d2e5e5fe65332841eb922e144e5f636f8c948d5cf379d60b1fcb8a21f91f,794,1172,
9e47e8aa2b265e617aa4e7ae1227af96f90dc1e373d2827d065ada1c31e78260,972,900,
cda945817e7317d376ee7ac84bbd100beea0587871c3ca3e158b52aef5e86a14,567,896,
5fe8d761717ec5027d114a9bad6acf7a04efc5137cfb2db661857775f6204385,567,892,
9d0a659b523cd23cc2f1a12c1df8089d8aaf7641e0ca83c81621e7da7bafd103,998,1132,828e285f1b5bb991c309c339ee8b528fc373b5eff6df00c1cab2d6c54cd3584b
6f99d2e827dd567aa3c9a147ebceaa8bf5d0fe76d384c79848a7d85c10a25673,1520,1388,
d20144212523ce1c367ca4e25c0e6ee0ed2d214c32eb0b2e4dc4d9cf7912e238,579,1036,
39c366cc17d8a062659eae3fe9f2cd5f44d593c916c530bc24abb3700ba5f7de,998,1132,db183688d73283bb8cb25f364aaf35c1d03ba505621f78412b32a80ff548e450
982a7cfa5de405aeaf63f88341d630c4d865923dd667ad15ca3f41b6fc9a2d53,998,1136,c661fa67de4761b550234b90ffb6e1cec0eba567de172eef33a6859ce4039f41
4a9b87b0910cf9541ee944bc3c07c5c77d766c6ece9b05a76abd29903167f1a1,678,896,
2ee0f8130e1bd9619af723752d602574d9b7c50611055ee84ff32eb1e3e789c2,850,568,
a03a9973bec8171bec025e8af485414dee9581d9e02a0cde5db0a1abf4a2de61,845,672,
32543e03d02511c6339b3725c630d74956ac05b7502444597b09cfc089887cdc,582,1036,
b4f11e4d8ad410a21cde9d550e4829cbd43b732890016ccf5cdd4a50cc055ba3,678,892,
e807e069e21442f8aef96cd879aa6270fa574118955a81ab75f46529b53a073e,377,672,
44d76429c3d47d994d35e4baeec61195114f287d93832973d90ddef6ac18fcd4,678,896,
86a695b452cbe706a13cc86c750c15c6fe29445028f018c2a5465f95f687c179,678,896,
8ee9309855584486cabcb513269955c6197b377b0ad8b35f3fab384795c51d83,678,900,
44c2bc9d8e3521546929f5c8b7f3c4bd4720eab520045fc07fdce743480bb836,11778,15652,
553dfee41e70f0565ad5fe9f926abd5eee16923f105092681049898d7055d17e,2383,3496,
1aadef612858be5d3a0a52e4cbd59d3d3f224f568329d8c2a962d32a98eb4774,991,1760,
4b011f195b2e5941eb912755dfa200a5cfaa36f9e001bf0990da571ff549bec2,6596,13164,
40a1f0583cf3f1d669798b1d37b94195847248f2b9366f3abbf2dfc55603d34e,165,536,
6611c0e7fd7d08b576b809468ab22a5afd293261e5204de853e08dc0f63a0491,2008,1136,2471485fe05b675f5d5e132c25a64e7428b0ae3511ca49a67117ba309fd861bc
14f162747e3d02e58400e5d911a3a024c437c7655189729591c9cdb5557e97e5,225,768,553dfee41e70f0565ad5fe9f926abd5eee16923f105092681049898d7055d17e
b8b5c7db98e1ab142b0d9ead57c5dcdff820d84071031691883ad419aacc12bd,312,1132,732626ef167d3346efa034d47142f447aaf7bc0c5e7c1c4a72f8140b645ac872
559c91bcc5b179a0285a8d754be805b334b26c66f51c0799968f89cabd5b4174,678,900,
c33ea00647f65f0f12d210a11b9d79714021bd185428291aaa33e6c73910c0c9,573,904,
3effb2a4cf8e19d7f4c010e78dd01bd016c9810f4216da60091e394fb0540d41,940,1136,
cfde0b2893bd0713c408fa70dcf03f59d4cd3a70901eb824320d27a92caea324,730,1024,
cbacf7645d5e443210bcfb16dee9ea76c60cd66c3f7b3f681875690c854a29e3,9145,36524,
4328fc98047bb4724520e6ef2a9566b8ac5451ce3990a2a4eb1a7d48413b22ea,167,664,
d26e4c64e039a4f31d36fa6775ee797aeae17aa8c20ad2e3d4e01abb2480c4c9,1005,672,
305fab79d0172e527735a0649a36d7f37ca3ff98723aa87b7e3e5df2e271ca9a,678,892,
56abb74e8ad597cf64aa93c966ce99ac59c7870b1713fd0daa0106511c45e9ef,2304,768,
f44265cd27994a6ef656552a36edc92932ec7b31b70cf0d7fb5a157b51984da4,678,904,
2bf85c9f66a9a4751e37683126c65c74aeca29d972e21c130b7543ff2988406f,737,1172,
25e1443f7314cd02954148bb7328aee1848439871871b544f704cdd05c78e491,395,672,a6049e364cc86b069b2f9333b85f1b52e0d77f2ec7f1f39616d91130efba53d6
afa58176bf5b2b6a5a68f34c45702a7c50f15c5c659c897912eb609e9cb51890,655,1132,7ec84bf2aeba2279b8d591150b23cc578586351713d3299e534e691704b8d3cf
043b0aae4b6933e71ccc4b2f5bce92831141320d02d342fa064d65810ca87179,655,1136,f237dca506b8f164becf7b949fce09bd65f6fc6175fea7c9fb27bf76fc8b7473
58a676eb615e772d6bed6457b354fad7dbbc5c09df8c191839419ddaca381563,655,1136,df74c9b99829f017480eb33c374a5355e9c5d515eb4b47d1f5daa0279f0b72d9
b782c6bcd054244682aa494c18428f4adedd766d6501ce368261e04c60ead1c9,655,1132,5757219e4d9c3410caec8d18b8e4259d243f9258834a13310f32215449a20868
d0ea09c6f75fe784791656992a8ceafa51cd4ee7bdadb198fabbe83a596c08c3,655,1132,c4c54f39b120d3a73568ed7f67dcb57c135b15ee7e7d11402ce573a45160ebad
3bf9f5c43a4682182a7ea09206ec5b275dda01f47532d0e8711984974c17d98a,655,1132,076b04099bcc9cd54c69286c2b82b7b0f730107ef0c01465480b499e9d38bf49
9be70d50833bc9fd04cac301ba4a9fb6aaebf466dfcfc2cdb188f8a8e36cae72,655,1132,d8988b2d81700fb69c42dac315050b3b24da5822ae908360ae7c25c93da36c11
c0d0543de3f9a2f072bb8747b586498b73558f9319961c60ede21cab940d315f,655,1132,53a43d8156edf9e4c4bd36de2f43f726587da5cb4a4e3aef5388a1547b4439bc
39db81e2be2e728e267c9c03ef58a02b077405b31ca8cc6711aaed65f201173a,655,1132,4b52fb56d648de2e8fee42cbb05d35702b580b1c3f2974dc2f71a90cdb06772d
b988720886521ad8d6c745806f488563992281bb4c1ce666ce8317f0c5b26027,655,1132,948dec1e9ff32317c3ee463bc39aa7c4f0dba7f15d67d2f164822bb06cd1aee3
7d2b1f2d77e66a9d17ced20a65a390581cc770a11415fde6ce48abe550b8d2c0,655,1136,d6c9950efe64b7d93c297173c0fe3f05afb7c4628710ddc5d3a369967b1e309e
60e70cb88b0167c10c7d18ddfc6ab099a05f24631ca62a3a23f466b989a7da85,655,1136,bc3e41b0a1e386785cd78bad7fc8711b76b9d173a557f96c25373be69c4ed43b
3c9d7213c35c02731614cbe164532d6e5ea66856bf97b32ac232b421ce1e017d,655,1136,89b55062c9e59f56ad04b8513a8d1fce5d1a8f6da209827a270d9e5b0cfd6657
62527d79486396f8900824fe5b201d9ed81d6af9c1e5cf67876d3e833abe9455,655,1136,d0d5f7b9141e9e812de6931eab2d65d7187a748bfc77efb5b6447dea8798d0c7
139c7d77afd5eda421592a09344d5aa8d7ea256356ffe2677f66b66e98b1a0ef,655,1132,d6fb1c4d888a88714a2a59d7c4392876325549cf453c79d87905ba5e7af91227
807b0c3f77e9ad0ce8d2454e42b77198149d51aba11c9e5e507b9077082678b4,655,1132,1e5e5c4127f9d34fcf2c73cbfe9d204da2b6744a3e8809aa3caab3aad4f1417d
195f3bb19302066f8496336b205f2aedb330465fae1409747a3243284f8155a1,655,1132,879932135fc91e81677f7b40cc50c3c53368862c1967ba7236deef1530005034
127015e46d559487c70da386b155990febcf14e1eb749647f1235e3514913255,655,1136,b47c72b83e3c67dc3af3bb513fac510fc653aec8771e0e3e5c5b9803423171c6
dc821b3afdec56cceeafd5015c3dad20582489f4d021d8d0993cc9b15e57d02d,655,1136,9975539cd3dbf2ca9c9c4175c6158129a0a513f1011e029a6f16340359b98194
2f0d66d8eed7237e401db9f293b69e68bc6ef6df43dee836710b5933a5e7957d,1455,2080,
af6c293e659001f4346262656fe11bacecd66b4d46e83be81c58ecd18da92e67,678,900,
ca637d517295184b914c77314fdd484b29b5b950a2880d9c6b9605b1cab4be4d,301,892,
a7eda4ba9d0c391396281786a430f4708584d53ad819d68c49c8685a147a4067,1101,904,60c7a1e3aa28d7db5360fd9dc8baaa473e3dfc4072c0559d7190a0ca47f1fead
f03e205ac510322787f764c4b3eca788dc1eaa91ab70f397dfbb4c704eb83f00,573,900,
9c4aa812ffa7edbfaf02cacd9fd6e5271a476f9866321bf72e2fafe644d7e030,772,536,
824cca69ff61709ef58282087a7cd65bbb57d464110010e0fcf7fb8a96affa9e,727,760,
7212e67cba74ee7b89be7929e1f162ac39b7a387f4d8ffa657a64666b581a6c0,1566,2076,
29df038cbe4f833149425bde789e4097d17c6ee2617ea36591bd01c3583b393c,676,904,
d5310da11fbafe68a400a2f09bdc9409c22d0950c0d4cd7d1901f0d41aca1f31,1632,3252,
fbbc0f97e012833a6052cc486cfc2afbbd6195837da5f07a1bd7123505b29170,655,1132,39db81e2be2e728e267c9c03ef58a02b077405b31ca8cc6711aaed65f201173a
f2fd14204cb5e724cb9a383f265ed5d8c10053dcb1e515766c880eb73bbed3c2,4101,5636,
6ee47cdbe0fbe43de03551bddb638d8323fc455e1d1e5dc5f5549bf8916369d0,678,760,e504380b3c24547925ff59469783bab50fc848ed343bb7b10ca87c29b274c58f
4cc0f549a240a7d61370cbc317a3e5e5afed6a1ac1ddfecc57091af261b06582,567,892,
a489f81406e7ddbb84a03d2bd6cae8e6ebcfd0f4cfff3d05e1650cf8436339d3,678,904,
38370d862fba6b8edbea6cce5f4d5986f577e0a8db2e4dc5e832cd9c06436dcb,573,904,
1423e80ebb417fce13a82ddf50fbff70678b03d5a2b684a9b2267da1c08af2e6,3213,4432,
dfadff83b0ed726d0bc5e4c52074743f6c7a7676b39616763a862dc384df9f32,887,724,
5ee495ba1a4206f075dbe1e979fc09bcb664b1cef3062f7a9694960609cbc873,364,1028,34f6682f24bf1cec64de12d59b511923265e40e9c46ffc3d22e29c72c070d4a3
e6356ae61e9ce6a3d61f7084af44868c193e8931f921a003b9676d45e8bff3e8,573,904,
9e323cd9d52e7db3dc1a6e8f51a8c4e19e3ffe06affe340b9a55db7563e7fd9d,573,904,700c1a995c5d9fd943ec84461d08eb3f59323aef7725360cc06fffb1ba95767d
e4cb85e211bb8a9c999ada6c239c3ae442a2152fc28de47d106e0495975d4740,800,884,
9dc19f7788bab23349d9430796e6614e82863a8e37175281550dc285c268c491,678,896,
319389aa1827632ae84be60f0620be52c802ec286e65f4b3fe9eb90a0e99d6de,1122,1496,
3c0df70da3969b81a57aa17d4c69dfb01b5811487e0a68970b648d67ab579f5d,748,1016,
8d72087e7dd7497c17662fd35fd40b3e664a259fa4552b351175c97943ab8dd2,524,864,
487a4ee2b050247b21be8b24bad83429c51e9ff06170b40b078bb45414c0a049,924,1616,
a17c238b8facaec94c0a4d315e46b4eb7952779892f6821b24cdd0f5303aceb1,678,892,
927e4709f46940ec0707d5fd9ae95fcf357c06d15af9f42e735c8e0d9c218f16,678,764,
a5b6252718ef375887017ff5ead48fc3cb6b605238b1c8e60e40ce4ad677219e,919,1612,
b16f7d90194ee324c24a51eb80525d7011297817173403fb9269ba5037e1532e,2480,904,
356c37e93fda575eb0320fbfb71e512c21dc9916b2c4e677a74a167c221dd953,573,900,
fe16c0c9214b803eb2271401ab31eee29dbcd26a81b8476153e63175b8eb758f,678,760,
80b6c2092246c0259619499ff98d92662039f302841f47f5e861301a4ff1dd4c,676,904,
3c7f3e3442ea2e67d4e7e2aca326f6f6893faa3df7e1a2fd2a9a7c92599ad4cb,471,664,
7b8c5c280f6623d535e32f54714d35888ab15507460afcaf0365ad6aecfa14dd,676,900,
911a97c2d61e07832e021d886268ff77b53515eff97bf7c8304a2dce7b02f5cf,1399,2060,
1561c4108140f8fea03923b908a477630162233404fe972adbf3aaea24664ca0,1566,2072,
2eea72e65cff912141067fadeba293b6fb741929f715d55827b59580df05c855,794,1172,
73c081022e131b308070691fb6b95800f5ab3cd4ec941ca205de4ca4ae3d2963,924,1616,
